"","title","link","career.cluster","career.pathway","code","occupation","income","interest","score","degree","close","between"
"436","13-2061.00 - Financial Examiners","https://www.onetonline.org/link/details/13-2061.00","Government & Public Administration","Governance","13-2061.00","Financial Examiners",79280,"Investigative",33,26,2.873810960715e-05,1434.49816379647
"437","13-2061.00 - Financial Examiners","https://www.onetonline.org/link/details/13-2061.00","Government & Public Administration","Governance","13-2061.00","Financial Examiners",79280,"Social",17,26,2.873810960715e-05,1434.49816379647
"438","13-2061.00 - Financial Examiners","https://www.onetonline.org/link/details/13-2061.00","Government & Public Administration","Governance","13-2061.00","Financial Examiners",79280,"Enterprising",95,26,2.873810960715e-05,1434.49816379647
"439","13-2071.01 - Loan Counselors","https://www.onetonline.org/link/details/13-2071.01","Human Services","Consumer Services","13-2071.01","Loan Counselors",44380,"Realistic",0,14,2.90006380140363e-05,2445.63127197841
"440","13-2071.01 - Loan Counselors","https://www.onetonline.org/link/details/13-2071.01","Human Services","Consumer Services","13-2071.01","Loan Counselors",44380,"Conventional",56,14,2.90006380140363e-05,2445.63127197841
"441","13-2071.01 - Loan Counselors","https://www.onetonline.org/link/details/13-2071.01","Human Services","Consumer Services","13-2071.01","Loan Counselors",44380,"Investigative",17,14,2.90006380140363e-05,2445.63127197841
"442","13-2071.01 - Loan Counselors","https://www.onetonline.org/link/details/13-2071.01","Human Services","Consumer Services","13-2071.01","Loan Counselors",44380,"Social",72,14,2.90006380140363e-05,2445.63127197841
"443","13-2071.01 - Loan Counselors","https://www.onetonline.org/link/details/13-2071.01","Human Services","Consumer Services","13-2071.01","Loan Counselors",44380,"Enterprising",89,14,2.90006380140363e-05,2445.63127197841
"444","13-2071.01 - Loan Counselors","https://www.onetonline.org/link/details/13-2071.01","Human Services","Consumer Services","13-2071.01","Loan Counselors",44380,"Artistic",11,14,2.90006380140363e-05,2445.63127197841
"445","13-2072.00 - Loan Officers","https://www.onetonline.org/link/details/13-2072.00","Finance","Banking Services","13-2072.00","Loan Officers",63650,"Realistic",0,19,2.88292443855047e-05,1868.0244555936
"446","13-2072.00 - Loan Officers","https://www.onetonline.org/link/details/13-2072.00","Finance","Banking Services","13-2072.00","Loan Officers",63650,"Investigative",28,19,2.88292443855047e-05,1868.0244555936
"447","13-2072.00 - Loan Officers","https://www.onetonline.org/link/details/13-2072.00","Finance","Banking Services","13-2072.00","Loan Officers",63650,"Enterprising",83,19,2.88292443855047e-05,1868.0244555936
"448","13-2072.00 - Loan Officers","https://www.onetonline.org/link/details/13-2072.00","Finance","Banking Services","13-2072.00","Loan Officers",63650,"Conventional",95,19,2.88292443855047e-05,1868.0244555936
"449","13-2072.00 - Loan Officers","https://www.onetonline.org/link/details/13-2072.00","Finance","Banking Services","13-2072.00","Loan Officers",63650,"Social",50,19,2.88292443855047e-05,1868.0244555936
"450","13-2072.00 - Loan Officers","https://www.onetonline.org/link/details/13-2072.00","Finance","Banking Services","13-2072.00","Loan Officers",63650,"Artistic",0,19,2.88292443855047e-05,1868.0244555936
"451","13-2081.00 - Tax Examiners and Collectors, and Revenue Agents","https://www.onetonline.org/link/details/13-2081.00","Government & Public Administration","Revenue and Taxation","13-2081.00","Tax Examiners and Collectors, and Revenue Agents",52060,"Social",39,31,2.91392272276939e-05,6378.2617085121
"452","13-2081.00 - Tax Examiners and Collectors, and Revenue Agents","https://www.onetonline.org/link/details/13-2081.00","Government & Public Administration","Revenue and Taxation","13-2081.00","Tax Examiners and Collectors, and Revenue Agents",52060,"Investigative",17,31,2.91392272276939e-05,6378.2617085121
"453","13-2081.00 - Tax Examiners and Collectors, and Revenue Agents","https://www.onetonline.org/link/details/13-2081.00","Government & Public Administration","Revenue and Taxation","13-2081.00","Tax Examiners and Collectors, and Revenue Agents",52060,"Enterprising",78,31,2.91392272276939e-05,6378.2617085121
"454","13-2081.00 - Tax Examiners and Collectors, and Revenue Agents","https://www.onetonline.org/link/details/13-2081.00","Government & Public Administration","Revenue and Taxation","13-2081.00","Tax Examiners and Collectors, and Revenue Agents",52060,"Artistic",0,31,2.91392272276939e-05,6378.2617085121
"455","13-2081.00 - Tax Examiners and Collectors, and Revenue Agents","https://www.onetonline.org/link/details/13-2081.00","Government & Public Administration","Revenue and Taxation","13-2081.00","Tax Examiners and Collectors, and Revenue Agents",52060,"Conventional",100,31,2.91392272276939e-05,6378.2617085121
"456","13-2081.00 - Tax Examiners and Collectors, and Revenue Agents","https://www.onetonline.org/link/details/13-2081.00","Government & Public Administration","Revenue and Taxation","13-2081.00","Tax Examiners and Collectors, and Revenue Agents",52060,"Realistic",28,31,2.91392272276939e-05,6378.2617085121
"457","13-2082.00 - Tax Preparers","https://www.onetonline.org/link/details/13-2082.00","Finance","Business Finance","13-2082.00","Tax Preparers",36550,"Investigative",6,28,2.88342320002307e-05,4431.84220168914
"458","13-2082.00 - Tax Preparers","https://www.onetonline.org/link/details/13-2082.00","Finance","Business Finance","13-2082.00","Tax Preparers",36550,"Artistic",0,28,2.88342320002307e-05,4431.84220168914
"459","13-2082.00 - Tax Preparers","https://www.onetonline.org/link/details/13-2082.00","Finance","Business Finance","13-2082.00","Tax Preparers",36550,"Enterprising",61,28,2.88342320002307e-05,4431.84220168914
"460","13-2082.00 - Tax Preparers","https://www.onetonline.org/link/details/13-2082.00","Finance","Business Finance","13-2082.00","Tax Preparers",36550,"Conventional",100,28,2.88342320002307e-05,4431.84220168914
"461","13-2082.00 - Tax Preparers","https://www.onetonline.org/link/details/13-2082.00","Finance","Business Finance","13-2082.00","Tax Preparers",36550,"Realistic",11,28,2.88342320002307e-05,4431.84220168914
"462","13-2082.00 - Tax Preparers","https://www.onetonline.org/link/details/13-2082.00","Finance","Business Finance","13-2082.00","Tax Preparers",36550,"Social",28,28,2.88342320002307e-05,4431.84220168914
"463","13-2099.02 - Risk Management Specialists","https://www.onetonline.org/link/details/13-2099.02","Finance","Securities & Investments","13-2099.00","Financial Specialists, All Other",69470,"Enterprising",78,29,2.91698267312292e-05,10606.3380160872
"464","13-2099.02 - Risk Management Specialists","https://www.onetonline.org/link/details/13-2099.02","Finance","Securities & Investments","13-2099.00","Financial Specialists, All Other",69470,"Realistic",28,29,2.91698267312292e-05,10606.3380160872
"465","13-2099.02 - Risk Management Specialists","https://www.onetonline.org/link/details/13-2099.02","Finance","Securities & Investments","13-2099.00","Financial Specialists, All Other",69470,"Artistic",6,29,2.91698267312292e-05,10606.3380160872
"466","13-2099.02 - Risk Management Specialists","https://www.onetonline.org/link/details/13-2099.02","Finance","Securities & Investments","13-2099.00","Financial Specialists, All Other",69470,"Conventional",100,29,2.91698267312292e-05,10606.3380160872
"467","13-2099.02 - Risk Management Specialists","https://www.onetonline.org/link/details/13-2099.02","Finance","Securities & Investments","13-2099.00","Financial Specialists, All Other",69470,"Social",6,29,2.91698267312292e-05,10606.3380160872
"468","13-2099.02 - Risk Management Specialists","https://www.onetonline.org/link/details/13-2099.02","Finance","Securities & Investments","13-2099.00","Financial Specialists, All Other",69470,"Investigative",61,29,2.91698267312292e-05,10606.3380160872
"469","13-2099.04 - Fraud Examiners, Investigators and Analysts","https://www.onetonline.org/link/details/13-2099.04","Finance","Securities & Investments","13-2099.00","Financial Specialists, All Other",69470,"Artistic",0,19,2.92748616762786e-05,8154.75172127303
"470","13-2099.04 - Fraud Examiners, Investigators and Analysts","https://www.onetonline.org/link/details/13-2099.04","Finance","Securities & Investments","13-2099.00","Financial Specialists, All Other",69470,"Investigative",78,19,2.92748616762786e-05,8154.75172127303
"471","13-2099.04 - Fraud Examiners, Investigators and Analysts","https://www.onetonline.org/link/details/13-2099.04","Finance","Securities & Investments","13-2099.00","Financial Specialists, All Other",69470,"Conventional",45,19,2.92748616762786e-05,8154.75172127303
"472","13-2099.04 - Fraud Examiners, Investigators and Analysts","https://www.onetonline.org/link/details/13-2099.04","Finance","Securities & Investments","13-2099.00","Financial Specialists, All Other",69470,"Social",6,19,2.92748616762786e-05,8154.75172127303
"473","13-2099.04 - Fraud Examiners, Investigators and Analysts","https://www.onetonline.org/link/details/13-2099.04","Finance","Securities & Investments","13-2099.00","Financial Specialists, All Other",69470,"Enterprising",89,19,2.92748616762786e-05,8154.75172127303
"474","13-2099.04 - Fraud Examiners, Investigators and Analysts","https://www.onetonline.org/link/details/13-2099.04","Finance","Securities & Investments","13-2099.00","Financial Specialists, All Other",69470,"Realistic",22,19,2.92748616762786e-05,8154.75172127303
"475","15-1111.00 - Computer and Information Research Scientists","https://www.onetonline.org/link/details/15-1111.00","Science, Technology, Engineering & Mathematics","Science and Mathematics","15-1111.00","Computer and Information Research Scientists",111840,"Social",0,15,2.86459079320519e-05,517.411499948317
"476","15-1111.00 - Computer and Information Research Scientists","https://www.onetonline.org/link/details/15-1111.00","Science, Technology, Engineering & Mathematics","Science and Mathematics","15-1111.00","Computer and Information Research Scientists",111840,"Artistic",56,15,2.86459079320519e-05,517.411499948317
"477","15-1111.00 - Computer and Information Research Scientists","https://www.onetonline.org/link/details/15-1111.00","Science, Technology, Engineering & Mathematics","Science and Mathematics","15-1111.00","Computer and Information Research Scientists",111840,"Conventional",56,15,2.86459079320519e-05,517.411499948317
"478","15-1111.00 - Computer and Information Research Scientists","https://www.onetonline.org/link/details/15-1111.00","Science, Technology, Engineering & Mathematics","Science and Mathematics","15-1111.00","Computer and Information Research Scientists",111840,"Enterprising",11,15,2.86459079320519e-05,517.411499948317
"479","15-1111.00 - Computer and Information Research Scientists","https://www.onetonline.org/link/details/15-1111.00","Science, Technology, Engineering & Mathematics","Science and Mathematics","15-1111.00","Computer and Information Research Scientists",111840,"Investigative",100,15,2.86459079320519e-05,517.411499948317
"480","15-1111.00 - Computer and Information Research Scientists","https://www.onetonline.org/link/details/15-1111.00","Science, Technology, Engineering & Mathematics","Science and Mathematics","15-1111.00","Computer and Information Research Scientists",111840,"Realistic",67,15,2.86459079320519e-05,517.411499948317
"481","15-1121.00 - Computer Systems Analysts","https://www.onetonline.org/link/details/15-1121.00","Information Technology","Programming and Software Development","15-1121.00","Computer Systems Analysts",87220,"Artistic",11,31,2.90790659804007e-05,4722.67745649819
"482","15-1121.00 - Computer Systems Analysts","https://www.onetonline.org/link/details/15-1121.00","Information Technology","Programming and Software Development","15-1121.00","Computer Systems Analysts",87220,"Conventional",89,31,2.90790659804007e-05,4722.67745649819
